ID,LMSTAR,ELLIP,INTR_ELLIP,LAMBDAR_RE,LAMBDAR_RE_EO
2267 ,10.780276241850727,0.30649,0.37882,0.3104793,0.2812938
13474,10.668086835932028,0.23174,0.30655003,0.19695896,0.15896082
6387 ,10.653691645990609,0.39872003,0.56661,0.38308233,0.40189198
6323 ,10.365923284893153,0.059210002,0.45124,0.11796293,0.25471383
22570,10.61746753684569,0.22599,0.40183002,0.41064885,0.3242644
11089,10.43703029765502,0.010860026,0.35969,0.23092918,0.27090806
1963 ,10.983998614015334,0.09217,0.14684999,0.083794616,0.11256489
28179,9.829317910462038,0.06865001,0.09043002,0.20014843,0.16109897
11903,10.007719874701008,0.14442998,0.25107998,0.16409722,0.26956877
3927 ,11.034156640422431,0.07862997,0.23106003,0.2693342,0.23054762
13693,10.467053124416935,0.23565,0.49831003,0.50318605,0.37248644
27970,9.842421345378638,0.10246003,0.37980002,0.3601297,0.053060044
26399,10.233638169086014,0.08678001,0.30087,0.23187391,0.26821095
51880,10.434208662346956,0.092509985,0.34187,0.30241492,0.2427667
41320,9.797380364113742,0.11233002,0.23319,0.17199539,0.30622673
11277,10.620977285132604,0.11144,0.30118,0.07734785,0.2695939
7607 ,10.729788923690396,0.106239974,0.39657998,0.29470977,0.25973928
6256 ,10.938727622753378,0.13296998,0.34030998,0.27999324,0.22396456
4154 ,10.69331289011083,0.122749984,0.026560009,0.052662898,0.053570624
31634,10.140084499421405,0.30285,0.43091,0.3579207,0.32097596
3946 ,10.316461882510184,0.061129987,0.32305998,0.23656927,0.31609055
8716 ,11.055922933859799,0.039569974,0.47612,0.26647335,0.33536667
16198,10.201692495654486,0.33710003,0.27929002,0.26792577,0.2703642
2278 ,10.433725770489318,0.19336998,0.17188,0.19070205,0.19442193
1144 ,10.583916448536737,0.10641003,0.008289993,0.24177904,0.43302506
19330,9.888997503445292,0.20901,0.29192,0.26570857,0.25108084
2599 ,10.633556258320583,0.16078001,0.10541999,0.111448586,0.08932057
34976,10.131187880572314,0.06932002,0.21666002,0.3594745,0.32275623
6589 ,10.240955586593467,0.26993,0.30413002,0.27042276,0.23977536
5802 ,11.098896749755196,0.09385002,0.44673002,0.18208578,0.22516723
5591 ,10.49130984554772,0.3722,0.3984,0.22160824,0.201807
1936 ,10.908947359878907,0.11119002,0.15224999,0.1479587,0.12658848
9710 ,10.561623096219527,0.053030014,0.26619,0.26159775,0.31263387
11681,10.245250278577803,0.41548997,0.3979,0.37335125,0.32476127
1067 ,10.968412101836643,0.56947,0.55825,0.48604342,0.4071697
5405 ,10.319554693231694,0.027149975,0.15726,0.18833335,0.21738221
33256,10.113722447862667,0.28601003,0.36374003,0.3105595,0.2667842
2387 ,10.853532386394717,0.40280998,0.45362997,0.4422907,0.25957862
6448 ,10.372413307372124,0.38476002,0.39946997,0.31833425,0.25567323
21810,10.005359348828701,0.26187998,0.39511,0.28478107,0.19665651
11505,10.817392130451681,0.020179987,0.1703,0.2038266,0.22846428
8872 ,10.54751899641135,0.3341,0.39603,0.43853053,0.3333411
12382,10.689663658837837,0.31888002,0.25799,0.25669968,0.34410173
17591,10.015723912674373,0.023410022,0.19454002,0.23913828,0.33181846
2628 ,10.600595351658704,0.38134003,0.43124998,0.38619065,0.32951736
15178,10.457447397610819,0.054090023,0.34666997,0.097643614,0.26444674
15952,10.682140821747067,0.029910028,0.013779998,0.16239883,0.1856115
2044 ,10.864111074798442,0.13230002,0.65229,0.35786787,0.1917824
14128,10.651541812930908,0.17426997,0.49308002,0.4871989,0.3555004
52724,10.445386849394978,0.0072399974,0.23301,0.07394151,0.0632434
10340,10.281971558558071,0.25956,0.20453,0.18595198,0.40866724
938  ,11.013949266320362,0.11602998,0.26222998,0.1032296,0.13092177
3952 ,10.549252938604804,0.24838,0.26340997,0.21583888,0.24064432
50523,11.322240235197988,0.028230011,0.029799998,0.050591607,0.060203746
2085 ,11.348444054451898,0.28526002,0.09088999,0.12349757,0.19624722
14978,10.37299074307993,0.34555,0.44936,0.46462733,0.27645558
52980,10.630312562842846,0.024999976,0.45821,0.09529589,0.27463204
8258 ,10.32754185864261,0.14128,0.24667001,0.2727968,0.3148867
6783 ,10.55296865401786,0.017799973,0.23822999,0.15580823,0.27951232
25357,10.35268965031037,0.07556999,0.24128002,0.08227322,0.14260419
12782,10.08122255700723,0.17289001,0.25636,0.23862147,0.23241094
20705,10.056270953530216,0.07525003,0.21289998,0.07184168,0.2335622
13301,10.310481008707681,0.06186998,0.28129,0.15244934,0.32539177
36267,10.05186117457155,0.12283999,0.33415997,0.12654221,0.07456277
39259,9.977156190462955,0.08721,0.29285997,0.23906936,0.27451536
31051,9.841949747804916,0.38788998,0.34574002,0.35389253,0.25685227
6535 ,10.372488211150557,0.073599994,0.45906,0.34126535,0.48491517
2135 ,10.940154365867974,0.09445,0.21364999,0.17639051,0.17161581
1639 ,10.980709543619872,0.124249995,0.42128003,0.24792315,0.21921253
14300,10.478064873073944,0.10719001,0.32204998,0.24788043,0.25058645
9249 ,9.81395249259942,0.24008,0.24748999,0.0909794,0.2266211
2280 ,10.469960594159216,0.37368,0.37572002,0.3278775,0.34869593
50258,10.970652478098835,0.33382,0.34293997,0.221451,0.20042351
8531 ,10.982480656182938,0.44601,0.48609,0.4411568,0.37300402
18066,10.003511730247368,0.16751999,0.23843002,0.18256171,0.20527756
5745 ,10.533111429725071,0.23525,0.60453,0.5325418,0.422769
2385 ,10.926308634220833,0.05738002,0.39209998,0.17746271,0.26017886
11034,10.883243440279589,0.09438002,0.47609,0.37983486,0.34947544
29888,10.099695503062852,0.12173003,0.43609,0.20128393,0.11104845
35533,10.124516860899641,0.22939003,0.31242,0.37254563,0.38163936
50716,10.457772790522748,0.04544002,0.15517998,0.066337675,0.06991043
51226,10.268793251141142,0.23487002,0.33297998,0.19972238,0.19127357
21005,10.14484502783119,0.41145003,0.41913003,0.3099178,0.3070725
7703 ,10.502484629448388,0.096159995,0.45379,0.18145695,0.30152422
9477 ,10.701499786226957,0.40477997,0.39191997,0.3777393,0.29271606
2350 ,11.338475784703354,0.084039986,0.093140006,0.1326011,0.1862745
13663,10.473476621406046,0.29995,0.35934,0.36326185,0.37264177
3573 ,11.035834523723294,0.032850027,0.45795,0.1120347,0.3316856
13429,10.110174784084819,0.27574998,0.40998,0.2471452,0.26479182
19256,10.016112999389087,0.072809994,0.14775002,0.31150517,0.28205517
9488 ,10.735489191468082,0.10421997,0.18599999,0.16663726,0.22274329
27158,10.257118507136724,0.12967998,0.34116,0.5272296,0.19890544
1572 ,11.17244664595758,0.25743002,0.12831998,0.11622677,0.1599529
25376,10.142362254818208,0.048789978,0.38535,0.10022307,0.09313369
3470 ,10.4102839008841,0.06748998,0.2888,0.12179308,0.091579
16803,10.026440674620154,0.20109999,0.21945,0.19263004,0.2427667
2449 ,11.079381715103906,0.19888002,0.35979003,0.32097596,0.30853647
20721,10.161490387800805,0.04500997,0.36403,0.25443348,0.3451934
6918 ,10.059692098663403,0.27194,0.342,0.39391115,0.13309914
24059,10.044228305604546,0.24517,0.38382,0.32039756,0.053031676
19196,10.257285902348782,0.086409986,0.16986,0.41431552,0.1349427
8140 ,10.076214408873197,0.01700002,0.28459,0.16080797,0.39368922
23885,10.00655361888323,0.33295,0.37136,0.28860083,0.29295325
4074 ,10.309022328994203,0.046760023,0.33124,0.1328317,0.18669544
12691,10.551384150698494,0.25194,0.37829,0.40758297,0.36874142
8769 ,10.58713943171071,0.20727003,0.33034998,0.28483057,0.30002424
1318 ,11.02604174738619,0.14726001,0.43554002,0.30903465,0.26252577
16021,10.37238119268545,0.07635999,0.16276997,0.28789398,0.36905366
6501 ,11.178739728660037,0.048020005,0.28217,0.062167466,0.11204401
13709,10.231452762437357,0.11860001,0.10755998,0.11895583,0.14805023
21638,10.530568842565488,0.33530003,0.36847,0.30902663,0.3156682
3055 ,10.843145911901134,0.31414002,0.37151003,0.14327426,0.11890015
1041 ,11.060447728170859,0.19176,0.029649973,0.08750146,0.08480852
20505,10.196541334205186,0.05655998,0.38843,0.08702307,0.26342773
21226,10.091355093865763,0.019209981,0.23262,0.1728085,0.29724476
50817,10.69679483458082,0.16442001,0.48289,0.35582608,0.27449036
8698 ,10.826348199999511,0.079729974,0.27932,0.14965189,0.1707569
51928,10.900852724068246,0.059650004,0.5143,0.2676824,0.309669
7913 ,10.026416942573983,0.4217,0.44949,0.24268085,0.24152125
7839 ,10.74498074907648,0.09210998,0.3908,0.14186043,0.2443795
1350 ,10.552431689596636,0.04146999,0.32740003,0.11541863,0.19756362
7580 ,10.35346159165912,0.05452001,0.5974,0.3179607,0.28883082
7756 ,9.857703843982508,0.14670002,0.17916,0.31163335,0.28805023
15402,10.133735174724679,0.1925,0.37502003,0.25576663,0.3045651
1172 ,10.674634777727583,0.28012002,0.19598001,0.38060984,0.3389299
2236 ,10.835812321100095,0.051419973,0.44950002,0.22199251,0.2658851
10245,10.547619092114784,0.25768,0.43645,0.38511023,0.32932135
26410,10.100556826800734,0.30966997,0.39802998,0.37353584,0.27216205
24085,10.015796915643639,0.07639003,0.34420002,0.2606098,0.2853171
1745 ,10.925758327795235,0.04579997,0.20472002,0.0743557,0.08558753
1891 ,10.835016390435664,0.16494,0.41508,0.38348258,0.34144294
41260,9.895270637809906,0.30386,0.24767,0.1721942,0.16155358
52485,11.120659398117944,0.10421997,0.2888,0.10433059,0.10411603
27618,10.19732673623298,0.026059985,0.3254,0.33490747,0.31463134
9555 ,10.605233791461492,0.24741,0.43097,0.111085676,0.2970087
32617,9.799826879691643,0.064750016,0.24072999,0.15943415,0.21511921
1704 ,11.156459634231446,0.098969996,0.28127003,0.11014561,0.13001698
9794 ,10.495770807933903,0.27890003,0.33935,0.33906925,0.33232632
2598 ,10.342263535983998,0.13396001,0.25419003,0.11838982,0.24431095
8784 ,11.051500621453242,0.067390025,0.060360014,0.059722133,0.065536
5673 ,9.781696311803874,0.23703998,0.21292001,0.19049661,0.23047823
26037,10.435820635687456,0.18202001,0.42145002,0.4151595,0.30262533
4623 ,10.77684897815762,0.19506001,0.4888,0.10743533,0.37865597
14920,10.316267113671763,0.095939994,0.21644998,0.19248731,0.21426742
23670,10.14844423101122,0.20942998,0.35018998,0.35139784,0.11016425
3578 ,10.765736137637836,0.29138,0.50632,0.44988132,0.35177106
3135 ,10.311442502613732,0.21348,0.32836002,0.2524095,0.26881462
7349 ,10.03019816027342,0.028670013,0.111230016,0.08822359,0.14184204
6463 ,10.887202436985403,0.34688002,0.3922,0.39008412,0.34665155
633  ,11.100686857395372,0.10933,0.22078001,0.190175,0.19678104
10015,10.661559678226253,0.09459001,0.35855,0.10204417,0.15867859
5071 ,10.971127206956698,0.15205997,0.107819974,0.10010162,0.13264723
51740,10.937121293224198,0.028729975,0.04018998,0.078429356,0.11168118
2472 ,10.875003675241349,0.10538,0.46254998,0.3619866,0.2669605
1949 ,11.005805096431969,0.124469995,0.18818003,0.19821249,0.21460117
23693,10.045797425971859,0.07365,0.36044002,0.21964128,0.1586968
15137,10.190287998743168,0.11839002,0.087660015,0.14195225,0.1515173
7257 ,10.897553615734793,0.17644,0.25239003,0.29137364,0.28346863
22031,10.197166589778636,0.28864002,0.33387,0.27298886,0.2951097
11656,10.085780414877176,0.025170028,0.28945,0.25634348,0.28878152
24163,10.433074838445208,0.33380002,0.30356997,0.40410715,0.36398098
3707 ,10.84119410863269,0.13755,0.43364,0.06759177,0.06613962
21624,10.053336092728317,0.08362001,0.09977001,0.32466662,0.34109548
9544 ,10.37320442172481,0.28864002,0.29615998,0.3968821,0.3419909
6126 ,10.411947888358295,0.016979992,0.26022,0.30223686,0.27702114
16264,10.327945109731795,0.018649995,0.06479001,0.06385674,0.08632883
3820 ,10.902219695039,0.32797003,0.42194003,0.3256832,0.28978315
4837 ,10.312745779251351,0.23053998,0.39486003,0.26214623,0.2394052
8362 ,10.221373826669172,0.18035,0.25241,0.20424259,0.19998866
3321 ,10.680685735649757,0.03821999,0.3965,0.112202145,0.18264252
4704 ,10.057995929106914,0.06590003,0.23040003,0.17887622,0.17880423
360  ,11.067434015471246,0.32862002,0.23461002,0.08497747,0.0810425
3098 ,11.08046243494689,0.056460023,0.19591999,0.17421699,0.23389956
14577,10.231704340302915,0.027689993,0.43464,0.34703478,0.2869974
8434 ,10.012941688803407,0.09279001,0.45408,0.3541506,0.24174467
16334,10.355880474111503,0.17989999,0.24624997,0.2710921,0.25479877
2773 ,11.120753041770573,0.41122,0.36128002,0.10771486,0.14098775
27956,10.372017209126057,0.050369978,0.39576,0.10661519,0.117897965
32137,9.838451175177358,0.33916003,0.40381998,0.043795887,0.028686412
19854,10.549502116766599,0.34245002,0.47741002,0.4984353,0.49979877
4423 ,11.048871432497968,0.16182,0.23894,0.072086565,0.069590025
3898 ,10.919758618445043,0.16584998,0.43664002,0.40175062,0.41018894
10580,10.545562654702602,0.21688998,0.44703,0.34213743,0.2999593
25585,10.10501627718787,0.074419975,0.40697998,0.23757856,0.2870056
14118,10.65950932966224,0.13427001,0.53755,0.4768289,0.36891246
4687 ,10.900281848982848,0.0057700276,0.36058998,0.1560453,0.26786703
3228 ,11.224375518059189,0.33532,0.40368003,0.36028776,0.26731315
597  ,10.865179005737144,0.29494,0.14045,0.052748002,0.07295293
26058,9.904073475253819,0.019089997,0.18791002,0.2525797,0.28007612
16051,10.475650253857651,0.35082,0.52579,0.3586151,0.14749163
8665 ,10.562418344900367,0.3467,0.56852,0.48222524,0.3354756
10380,10.736503728020606,0.32415998,0.38926,0.3153413,0.18088183
2793 ,10.627074265367375,0.14028001,0.31162,0.19684331,0.2235896
31085,10.35849589748781,0.21282,0.47899997,0.36097986,0.29617783
2819 ,11.104766654440418,0.040109992,0.36614,0.19769695,0.21526846
1695 ,11.262626010446494,0.13463998,0.47127002,0.2974238,0.14200735
35449,10.076087388845737,0.24725997,0.40833998,0.41751894,0.3064443
21809,10.20159737599061,0.14793998,0.26103997,0.19707458,0.28392282
7013 ,10.544325544474772,0.114690006,0.40067,0.33055133,0.2760229
22734,10.084557202407701,0.42246997,0.42244,0.42865354,0.39677522
22512,10.100796888186723,0.074689984,0.19422,0.15074942,0.18612221
44214,9.739652646844258,0.26326,0.21166003,0.23148395,0.2948322
50933,10.099234097011033,0.006980002,0.33713,0.21103086,0.05496029
27154,10.608085321296981,0.0934,0.45366,0.30124062,0.28344384
7865 ,10.150125595005479,0.15206999,0.16652,0.15521537,0.1579409
38061,9.742034851397499,0.07103002,0.111909986,0.09770906,0.1163475
1411 ,10.816450101283044,0.17610002,0.41064,0.19952708,0.19549067
1501 ,10.906848732167362,0.20661002,0.38019,0.18336959,0.24876034
21686,10.228616020688271,0.013999999,0.43686002,0.23047823,0.38272548
10599,10.571301412978881,0.28247,0.34131998,0.18347727,0.39213333
1425 ,9.929222017268073,0.12234998,0.14236999,0.103173606,0.083165474
20687,9.717071503130304,0.13067001,0.11343002,0.1258855,0.14576909
15045,10.05770891403682,0.010299981,0.49662,0.18631034,0.26565814
23803,10.022291120007496,0.043690026,0.36946,0.14523736,0.24168453
6237 ,10.574262853634204,0.12550998,0.31888998,0.21075785,0.25392357
11325,10.61400281048955,0.30378997,0.33459997,0.22588132,0.23311222
11617,10.473043996105902,0.14911997,0.13246,0.09016414,0.09604437
5996 ,10.593842382458595,0.15982002,0.47621,0.23902634,0.2119991
2022 ,10.779178773497016,0.15890998,0.47917998,0.4087371,0.38081443
1413 ,10.783128401059239,0.19843,0.17145997,0.22210602,0.19038941
11099,10.164298662944894,0.09184998,0.17997998,0.12992461,0.118992925
12782,10.08122255700723,0.17289001,0.25636,0.23862147,0.23241094
50993,10.485278692821357,0.063960016,0.09152001,0.10428395,0.14114393
14309,10.899525892407175,0.38807,0.51248,0.4161196,0.5109357
13025,10.127498601385659,0.17824,0.28827,0.27670515,0.2832621
1620 ,10.725780773464665,0.30922002,0.39832997,0.2941628,0.25869885
568  ,11.022255161819173,0.15912998,0.57545996,0.5700438,0.3386045
7974 ,10.833223991792929,0.071669996,0.27166998,0.36605924,0.38829562
30837,9.904356478565807,0.07503003,0.28162998,0.20493263,0.32212368
11065,10.179377706910122,0.18224001,0.29623997,0.27216205,0.2676321
4907 ,10.889736218768048,0.18045002,0.31656998,0.17843519,0.20725685
18925,10.724945223488518,0.07135999,0.27925003,0.20977986,0.24912755
481  ,10.349869862037512,0.06042999,0.10944998,0.099111184,0.10392943
5831 ,11.305254216995378,0.06715,0.36223,0.10590671,0.25681838
41128,10.02312899144961,0.048730016,0.27897,0.2266385,0.08610364
37638,10.264177410980922,0.079429984,0.37274998,0.1687662,0.32521844
1711 ,11.00417925301065,0.19884002,0.25542003,0.20261343,0.20036139
2073 ,11.078131893689466,0.14187998,0.43023998,0.29002926,0.23533452
460  ,11.017740841905589,0.099210024,0.083850026,0.19596247,0.19296896
10792,10.674592096142153,0.19895,0.45178002,0.2572422,0.3013217
24391,9.857353657039026,0.21456999,0.19721001,0.13431604,0.15064883
50777,10.747379115580491,0.035290003,0.2568,0.17837217,0.2760479
9202 ,10.234153387892663,0.33881003,0.36249,0.2472136,0.27780238
753  ,11.285362148857775,0.14019,0.32804,0.2589696,0.53959256
20481,10.0343897544736,0.106729984,0.13897002,0.31181753,0.097755805
53522,10.247367555102546,0.09184998,0.20607,0.17866023,0.4768351
16135,10.34249287634741,0.23496997,0.30062002,0.30008104,0.23590456
284  ,11.201422902719441,0.084990025,0.26674002,0.07203005,0.07725379
54182,10.088484134155442,0.39066,0.43273002,0.41214466,0.081540465
11331,10.024490078516983,0.2486,0.32753003,0.25845337,0.31431207
3708 ,10.79793906527931,0.08849001,0.43106002,0.15367311,0.27762792
1655 ,10.842707713618513,0.01503998,0.24220997,0.2486152,0.2894056
26628,10.177722288568624,0.019850016,0.14394999,0.15810487,0.24949458
9244 ,10.412162765480153,0.23764002,0.3761,0.27177766,0.23373522
34382,9.704005342148246,0.022210002,0.2508,0.22605543,0.37952754
12667,10.392946809079035,0.08386999,0.28561997,0.26644817,0.36120534
2861 ,11.020225428473719,0.18880999,0.43374002,0.35758838,0.3504144
6700 ,10.570155934326513,0.060299993,0.26022,0.18447302,0.24820516
8354 ,11.01737506778394,0.11655003,0.10878003,0.14623651,0.1488558
10067,10.732963398781607,0.16141999,0.3667,0.2285251,0.23399468
17738,9.729003409572757,0.13072002,0.18265998,0.14929506,0.19806139
1212 ,11.044492482637407,0.111989975,0.22109002,0.2488031,0.2958192
1202 ,11.040381648757279,0.17975003,0.10710001,0.12864062,0.11385736
4010 ,10.124668336358312,0.18208998,0.38779998,0.256352,0.2747154
8099 ,10.64109724455807,0.24381,0.43962997,0.3527451,0.29685393
10805,10.225520565435591,0.12459999,0.39481997,0.1752455,0.2241738
1634 ,10.998301181883951,0.09399998,0.56681,0.2605591,0.24175325
361  ,11.252806251360411,0.17798,0.37703001,0.16701792,0.1401239
1604 ,10.582671963567051,0.29406,0.32568997,0.34487832,0.3346661
7806 ,10.716107497620825,0.38129002,0.43365002,0.4439016,0.3532392
2009 ,10.646180057477023,0.05102998,0.37601,0.09378906,0.23952572
5893 ,10.831316249981118,0.12949002,0.31822997,0.1143407,0.13423309
31258,10.45874750901705,0.105939984,0.40903997,0.28892112,0.2217305
3871 ,11.102156717797962,0.28965998,0.46955,0.3327636,0.22222826
3251 ,10.158208453286287,0.044589996,0.33986002,0.21105729,0.2611419
1267 ,11.034424701069112,0.11974001,0.20905,0.09130733,0.13308069
3173 ,10.157577165220285,0.28213,0.29617,0.3502618,0.288724
4556 ,10.758776402144056,0.17798,0.24796999,0.20772475,0.2436935
1120 ,10.346191341342113,0.4619,0.57468,0.25927418,0.20962122
50877,10.27951347596348,0.01293999,0.13207,0.09403245,0.10613046
12338,10.601398187844003,0.61437,0.59023,0.4860494,0.26355407
52074,9.95229036094959,0.038370013,0.076189995,0.12508054,0.12495099
7788 ,10.17122393958159,0.30514002,0.32344002,0.315134,0.33190447
2110 ,10.918083484741981,0.04492998,0.055490017,0.0831467,0.076416574
27960,9.706193987433236,0.21311998,0.31861,0.18925443,0.16127174
2957 ,10.939699597516356,0.34407002,0.38906002,0.36224186,0.29487303
9885 ,10.448002169482775,0.026440024,0.054780006,0.066611156,0.08053505
10073,10.08141081859646,0.15555,0.082840025,0.13433449,0.16107169
22180,10.175134635551727,0.18549001,0.23523998,0.3064685,0.28455833
52406,10.658441744172015,0.08353001,0.37343,0.24987,0.23274864
16369,10.224002182051148,0.30531,0.38050997,0.32248744,0.12878849
17536,10.0693239061312,0.20425999,0.22522998,0.32296166,0.27222052
3315 ,10.745456949628966,0.029529989,0.58317,0.1117184,0.22131117
18278,10.324648981606112,0.21990001,0.33818,0.094453655,0.15792269
2819 ,11.104766654440418,0.040109992,0.36614,0.19769695,0.21526846
24688,9.978085727009741,0.083899975,0.35663003,0.3034745,0.29793635
1136 ,11.008415606223576,0.082729995,0.48617,0.23085116,0.36981884
24264,10.3075090780642,0.20826,0.38415003,0.34648284,0.28866655
10801,10.382900652148448,0.38825,0.49315,0.39260697,0.43232796
11323,10.460838851504407,0.08297998,0.51969004,0.33080178,0.40181422
106  ,10.830034784344347,0.27345997,0.51926,0.2520179,0.30761978
4463 ,10.563570587696802,0.14196002,0.16183001,0.13161395,0.136177
1190 ,10.694430762709775,0.023869991,0.15285999,0.08090153,0.14483386
15490,10.144953451440882,0.21591002,0.46657997,0.317905,0.24406229
2145 ,11.044082474807652,0.11944997,0.49596,0.16472352,0.16778813
18843,10.091682017491484,0.25014,0.38101,0.31955695,0.26829484
23445,10.655535484483392,0.23637998,0.29704,0.28996363,0.2962267
13382,10.98822814594971,0.031979978,0.46054,0.12948132,0.35335323
50494,9.955571907237832,0.030579984,0.08771002,0.104442544,0.25473085
